transaction_id,amount_local,authorized,comments,date_posting,date_transaction,goods_services,internal_ref_number,is_active,late_deposit,teller,trx_no,rpt_code,transaction_description,transaction_location,transaction_number,transmode_comment,value_date,cust_id,acid,status_id,report_id
5954,35.8,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S374868,C,11/16/2023,RC4351,DB76105,1,1
5955,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S382008,C,11/16/2023,RC4351,DB76105,1,1
5956,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S374869,D,11/16/2023,RC53395,DB72247,1,1
5957,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S382009,D,11/16/2023,RC24868,DB34316,1,1
5958,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S382009,C,11/16/2023,RC4351,DB76105,1,1
5959,105.05,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S382010,D,11/16/2023,RC44674,DB60158,1,1
5960,105.05,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S382010,C,11/16/2023,RC4351,DB76105,1,1
5961,95.01,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S382011,D,11/16/2023,RC13181,DB18392,1,1
5962,95.01,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S382011,C,11/16/2023,RC4351,DB76105,1,1
5963,39.03,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S382012,D,11/16/2023,RC24873,DB34327,1,1
5964,39.03,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S382012,C,11/16/2023,RC4351,DB76105,1,1
5965,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S374869,C,11/16/2023,RC4351,DB76105,1,1
5966,128.82,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S374870,D,11/16/2023,RC32532,DB44021,1,1
5967,128.82,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S374870,C,11/16/2023,RC4351,DB76105,1,1
5968,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S374871,D,11/16/2023,RC32533,DB44023,1,1
5969,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S374871,C,11/16/2023,RC4351,DB76105,1,1
5970,82,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S374872,D,11/16/2023,RC22091,DB30557,1,1
5971,82,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S374872,C,11/16/2023,RC4351,DB76105,1,1
5972,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S374873,D,11/16/2023,RC53151,DB71903,1,1
5973,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S374873,C,11/16/2023,RC4351,DB76105,1,1
5974,208.4,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S374874,D,11/16/2023,RC29407,DB44061,1,1
5975,208.4,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S374874,C,11/16/2023,RC4351,DB76105,1,1
5976,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S374875,D,11/16/2023,RC32542,DB44062,1,1
5977,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S374875,C,11/16/2023,RC4351,DB76105,1,1
5978,71.89,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S382013,D,11/16/2023,RC5310,DB8273,1,1
5979,71.89,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S382013,C,11/16/2023,RC4351,DB76105,1,1
5980,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S382014,D,11/16/2023,RC24927,DB34397,1,1
5981,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S382014,C,11/16/2023,RC4351,DB76105,1,1
5982,78.05,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S382015,D,11/16/2023,RC24923,DB34392,1,1
5983,78.05,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S382015,C,11/16/2023,RC4351,DB76105,1,1
5984,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S382016,D,11/16/2023,RC24884,DB34340,1,1
5985,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S382016,C,11/16/2023,RC4351,DB76105,1,1
5986,21.34,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S382017,D,11/16/2023,RC24928,DB34398,1,1
5987,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S374876,D,11/16/2023,RC32544,DB44064,1,1
5988,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S374876,C,11/16/2023,RC4351,DB76105,1,1
5989,55.63,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S374877,D,11/16/2023,RC32549,DB44069,1,1
5990,55.63,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S374877,C,11/16/2023,RC4351,DB76105,1,1
5991,43.46,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S374878,D,11/16/2023,RC32550,DB44070,1,1
5992,43.46,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S374878,C,11/16/2023,RC4351,DB76105,1,1
5993,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S374879,D,11/16/2023,RC50805,DB72274,1,1
5994,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S374879,C,11/16/2023,RC4351,DB76105,1,1
5995,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S374880,D,11/16/2023,RC53410,DB72275,1,1
5996,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S374880,C,11/16/2023,RC4351,DB76105,1,1
5997,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S374881,D,11/16/2023,RC30439,DB41455,1,1
5998,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S374881,C,11/16/2023,RC4351,DB76105,1,1
5999,21.34,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S382017,C,11/16/2023,RC4351,DB76105,1,1
6000,47.8,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S382018,D,11/16/2023,RC24953,DB34426,1,1
6001,47.8,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S382018,C,11/16/2023,RC4351,DB76105,1,1
6002,43.68,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S382019,D,11/16/2023,RC13063,DB18299,1,1
6003,43.68,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S382019,C,11/16/2023,RC4351,DB76105,1,1
6004,75.07,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S382020,D,11/16/2023,RC13231,DB18445,1,1
6005,75.07,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S382020,C,11/16/2023,RC4351,DB76105,1,1
6006,244.68,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S382021,D,11/16/2023,RC31928,DB43335,1,1
6007,244.68,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S382021,C,11/16/2023,RC4351,DB76105,1,1
6008,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S382022,D,11/16/2023,RC24987,DB34488,1,1
6009,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S374882,D,11/16/2023,RC53419,DB72288,1,1
6010,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S374882,C,11/16/2023,RC4351,DB76105,1,1
6011,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S374883,D,11/16/2023,RC53422,DB72291,1,1
6012,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S374883,C,11/16/2023,RC4351,DB76105,1,1
6013,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S374884,D,11/16/2023,RC53983,DB73083,1,1
6014,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S374884,C,11/16/2023,RC4351,DB76105,1,1
6015,50.2,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S374885,D,11/16/2023,RC53424,DB72293,1,1
6016,50.2,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S374885,C,11/16/2023,RC4351,DB76105,1,1
6017,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S374886,D,11/16/2023,RC53432,DB72302,1,1
6018,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S374886,C,11/16/2023,RC4351,DB76105,1,1
6019,50.3,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S374887,D,11/16/2023,RC53437,DB72307,1,1
6020,50.3,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S374887,C,11/16/2023,RC4351,DB76105,1,1
6021,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S382022,C,11/16/2023,RC4351,DB76105,1,1
6022,127.26,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S382023,D,11/16/2023,RC13251,DB18476,1,1
6023,127.26,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S382023,C,11/16/2023,RC4351,DB76105,1,1
6024,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S382024,D,11/16/2023,RC8523,DB12340,1,1
6025,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S382024,C,11/16/2023,RC4351,DB76105,1,1
6026,72.85,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S382025,D,11/16/2023,RC44685,DB60167,1,1
6027,72.85,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S382025,C,11/16/2023,RC4351,DB76105,1,1
6028,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S382026,D,11/16/2023,RC24989,DB34491,1,1
6029,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S382026,C,11/16/2023,RC4351,DB76105,1,1
6030,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S382027,D,11/16/2023,RC22161,DB34512,1,1
6031,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S374888,D,11/16/2023,RC22064,DB30506,1,1
6032,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S374888,C,11/16/2023,RC4351,DB76105,1,1
6033,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S374889,D,11/16/2023,RC53443,DB72313,1,1
6034,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S374889,C,11/16/2023,RC4351,DB76105,1,1
6035,32.36,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S374890,D,11/16/2023,RC53449,DB72319,1,1
6036,32.36,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S374890,C,11/16/2023,RC4351,DB76105,1,1
6037,106.06,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S374891,D,11/16/2023,RC53447,DB72317,1,1
6038,106.06,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S374891,C,11/16/2023,RC4351,DB76105,1,1
6039,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S374892,D,11/16/2023,RC30650,DB41720,1,1
6040,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S374892,C,11/16/2023,RC4351,DB76105,1,1
6041,50.28,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S374893,D,11/16/2023,RC53462,DB72333,1,1
6042,50.28,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S374893,C,11/16/2023,RC4351,DB76105,1,1
6043,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S382027,C,11/16/2023,RC4351,DB76105,1,1
6044,50.2,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S374894,D,11/16/2023,RC53479,DB72372,1,1
6045,68.19,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S382028,D,11/16/2023,RC13287,DB18499,1,1
6046,68.19,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S382028,C,11/16/2023,RC4351,DB76105,1,1
6047,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S382029,D,11/16/2023,RC13289,DB18501,1,1
6048,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S382029,C,11/16/2023,RC4351,DB76105,1,1
6049,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S382030,D,11/16/2023,RC24664,DB34064,1,1
6050,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S382030,C,11/16/2023,RC4351,DB76105,1,1
6051,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S382031,D,11/16/2023,RC24679,DB34079,1,1
6052,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S382031,C,11/16/2023,RC4351,DB76105,1,1
6053,50.2,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S374894,C,11/16/2023,RC4351,DB76105,1,1
6054,13.19,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S374895,D,11/16/2023,RC30995,DB42166,1,1
6055,13.19,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S374895,C,11/16/2023,RC4351,DB76105,1,1
6056,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S374896,D,11/16/2023,RC53487,DB72382,1,1
6057,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S374896,C,11/16/2023,RC4351,DB76105,1,1
6058,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S374897,D,11/16/2023,RC53176,DB71934,1,1
6059,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S374897,C,11/16/2023,RC4351,DB76105,1,1
6060,51.93,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S374898,D,11/16/2023,RC53214,DB71999,1,1
6061,51.93,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S374898,C,11/16/2023,RC4351,DB76105,1,1
6062,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S374899,D,11/16/2023,RC42480,DB57246,1,1
6063,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S374899,C,11/16/2023,RC4351,DB76105,1,1
6064,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S374900,D,11/16/2023,RC15724,DB21903,1,1
6065,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S374900,C,11/16/2023,RC4351,DB76105,1,1
6066,193.92,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S382032,D,11/16/2023,RC24602,DB33986,1,1
6067,193.92,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S382032,C,11/16/2023,RC4351,DB76105,1,1
6068,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S382033,D,11/16/2023,RC44717,DB60213,1,1
6069,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S382033,C,11/16/2023,RC4351,DB76105,1,1
6070,35.92,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S382034,D,11/16/2023,RC24686,DB34087,1,1
6071,35.92,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S382034,C,11/16/2023,RC4351,DB76105,1,1
6072,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S382035,D,11/16/2023,RC9130,DB13043,1,1
6073,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S382035,C,11/16/2023,RC4351,DB76105,1,1
6074,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S382036,D,11/16/2023,RC24689,DB34090,1,1
6075,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S374901,D,11/16/2023,RC53217,DB72002,1,1
6076,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S374901,C,11/16/2023,RC4351,DB76105,1,1
6077,18.25,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S374902,D,11/16/2023,RC37618,DB51078,1,1
6078,18.25,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S374902,C,11/16/2023,RC4351,DB76105,1,1
6079,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S374903,D,11/16/2023,RC53234,DB72019,1,1
6080,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S374903,C,11/16/2023,RC4351,DB76105,1,1
6081,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S374904,D,11/16/2023,RC53245,DB72033,1,1
6082,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S374904,C,11/16/2023,RC4351,DB76105,1,1
6083,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S374905,D,11/16/2023,RC10622,DB15226,1,1
6084,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S374905,C,11/16/2023,RC4351,DB76105,1,1
6085,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S374906,D,11/16/2023,RC48049,DB64528,1,1
6086,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S374906,C,11/16/2023,RC4351,DB76105,1,1
6087,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S382036,C,11/16/2023,RC4351,DB76105,1,1
6088,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S382037,D,11/16/2023,RC24694,DB34095,1,1
6089,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S382037,C,11/16/2023,RC4351,DB76105,1,1
6090,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S382038,D,11/16/2023,RC24699,DB34101,1,1
6091,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S382038,C,11/16/2023,RC4351,DB76105,1,1
6092,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S382039,D,11/16/2023,RC17068,DB23617,1,1
6093,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S382039,C,11/16/2023,RC4351,DB76105,1,1
6094,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S382040,D,11/16/2023,RC38093,DB51754,1,1
6095,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S382040,C,11/16/2023,RC4351,DB76105,1,1
6096,34.91,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S382041,D,11/16/2023,RC7981,DB11672,1,1
6097,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S374907,D,11/16/2023,RC30311,DB41286,1,1
6098,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S374907,C,11/16/2023,RC4351,DB76105,1,1
6099,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S374908,D,11/16/2023,RC15403,DB21503,1,1
6100,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S374908,C,11/16/2023,RC4351,DB76105,1,1
6101,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S374909,D,11/16/2023,RC30084,DB41014,1,1
6102,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S374909,C,11/16/2023,RC4351,DB76105,1,1
6103,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S374910,D,11/16/2023,RC49879,DB67134,1,1
6104,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S374910,C,11/16/2023,RC4351,DB76105,1,1
6105,17.38,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S374911,D,11/16/2023,RC17091,DB23638,1,1
6106,17.38,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S374911,C,11/16/2023,RC4351,DB76105,1,1
6107,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S374912,D,11/16/2023,RC6799,DB10274,1,1
6108,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S374912,C,11/16/2023,RC4351,DB76105,1,1
6109,34.91,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S382041,C,11/16/2023,RC4351,DB76105,1,1
6110,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S382042,D,11/16/2023,RC42847,DB57690,1,1
6111,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S382042,C,11/16/2023,RC4351,DB76105,1,1
6112,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S382043,D,11/16/2023,RC44779,DB60292,1,1
6113,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S382043,C,11/16/2023,RC4351,DB76105,1,1
6114,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S382044,D,11/16/2023,RC30129,DB41062,1,1
6115,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S382044,C,11/16/2023,RC4351,DB76105,1,1
6116,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S382045,D,11/16/2023,RC42848,DB57691,1,1
6117,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S382045,C,11/16/2023,RC4351,DB76105,1,1
6118,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S382046,D,11/16/2023,RC42852,DB57704,1,1
6119,86.39,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S374913,D,11/16/2023,RC15345,DB21434,1,1
6120,86.39,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S374913,C,11/16/2023,RC4351,DB76105,1,1
6121,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S374914,D,11/16/2023,RC23780,DB32952,1,1
6122,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S374914,C,11/16/2023,RC4351,DB76105,1,1
6123,246.78,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S374915,D,11/16/2023,RC14326,DB19952,1,1
6124,246.78,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S374915,C,11/16/2023,RC4351,DB76105,1,1
6125,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S374916,D,11/16/2023,RC9724,DB13832,1,1
6126,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S374916,C,11/16/2023,RC4351,DB76105,1,1
6127,100,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S374917,D,11/16/2023,RC48519,DB65168,1,1
6128,100,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S374917,C,11/16/2023,RC4351,DB76105,1,1
6129,10.44,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S374918,D,11/16/2023,RC32552,DB44072,1,1
6130,10.44,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S374918,C,11/16/2023,RC4351,DB76105,1,1
6131,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S382046,C,11/16/2023,RC4351,DB76105,1,1
